Date,MinTemp,MaxTemp,Rainfall
2018-05-26,14.1,24.8,0.0
2018-05-27,16.8,19.4,0.0
2018-05-28,15.0,21.7,1.4
2018-05-29,13.0,15.7,0.2
2018-05-30,8.0,16.3,1.6
2018-05-31,10.5,18.1,0.6
2018-06-01,5.3,18.5,0.2
2018-06-02,7.4,19.7,0.0
2018-06-03,5.5,17.9,0.0
2018-06-04,7.9,16.3,0.0
2018-06-05,5.4,17.1,0.0
2018-06-06,6.8,18.4,0.2
2018-06-07,12.5,16.5,0.0
2018-06-08,12.0,14.6,2.6
2018-06-09,12.1,18.1,0.8
2018-06-10,9.3,19.5,0.0
2018-06-11,13.8,21.0,0.0
2018-06-12,12.4,15.0,6.0
2018-06-13,9.9,15.6,14.2
2018-06-14,10.5,16.1,6.0
2018-06-15,9.7,15.3,7.4
2018-06-16,9.1,13.5,7.4
2018-06-17,6.5,13.9,6.0
2018-06-18,5.4,12.4,2.0
2018-06-19,7.3,13.8,0.0
2018-06-20,8.2,15.3,0.0
2018-06-21,6.7,16.2,0.0
2018-06-22,3.5,15.8,0.0
2018-06-23,4.2,16.5,0.0
2018-06-24,5.9,15.6,0.0
2018-06-25,4.4,12.9,0.0
2018-06-26,5.4,13.7,0.0
2018-06-27,3.1,13.4,0.0
2018-06-28,2.9,13.7,0.0
2018-06-29,7.1,14.7,0.0
2018-06-30,8.2,14.4,1.8
2018-07-01,3.3,16.1,0.0
2018-07-02,6.1,17.85,0.0
2018-07-03,10.1,19.6,0.0
2018-07-04,11.4,19.0,0.0
2018-07-05,13.3,17.3,0.2
2018-07-06,8.9,15.0,5.000000000000001
2018-07-07,8.4,14.1,9.8
2018-07-08,10.0,15.0,0.6
2018-07-09,8.4,13.6,0.0
2018-07-10,4.8,14.5,0.0
2018-07-11,5.3,14.0,2.6
2018-07-12,7.4,14.8,1.6
2018-07-13,3.8,14.5,0.2
2018-07-14,6.0,16.6,0.0
2018-07-15,8.2,16.5,0.0
2018-07-16,10.7,16.8,0.2
2018-07-17,11.7,14.9,0.0
2018-07-18,7.4,17.2,0.0
2018-07-19,9.1,12.2,0.0
2018-07-20,7.7,13.2,12.8
2018-07-21,7.8,15.4,1.8
2018-07-22,9.7,17.7,0.2
2018-07-23,12.5,18.4,0.0
2018-07-24,10.8,17.0,3.0
2018-07-25,11.1,16.2,8.0
2018-07-26,9.1,19.6,0.0
2018-07-27,12.9,21.2,0.0
2018-07-28,7.7,17.6,0.0
2018-07-29,8.9,13.8,2.2
2018-07-30,8.6,15.8,0.6
2018-07-31,11.0,16.1,1.8
2018-08-01,9.6,16.9,2.2
2018-08-02,11.7,22.4,10.7
2018-08-03,8.9,14.2,19.2
2018-08-04,9.5,17.9,1.2
2018-08-05,12.3,15.5,0.2
2018-08-06,8.0,13.1,15.6
2018-08-07,7.1,14.2,9.4
2018-08-08,9.6,15.7,2.6
2018-08-09,10.6,19.8,0.4
2018-08-10,13.3,17.0,0.0
2018-08-11,7.5,12.3,7.4
2018-08-12,6.9,15.0,3.0
2018-08-13,9.9,15.1,1.6
2018-08-14,8.5,18.1,0.0
2018-08-15,11.8,16.9,0.0
2018-08-16,6.9,14.7,2.2
2018-08-17,7.5,16.3,0.0
2018-08-18,8.8,13.7,4.2
2018-08-19,7.5,14.0,1.4
2018-08-20,5.2,13.5,0.2
2018-08-21,7.9,15.6,0.0
2018-08-22,7.3,20.7,0.0
2018-08-23,13.7,20.8,0.0
2018-08-24,14.7,20.4,0.0
2018-08-25,6.0,19.1,0.0
2018-08-26,4.1,15.9,0.0
2018-08-27,8.5,16.3,0.0
2018-08-28,9.8,19.2,0.0
2018-08-29,13.1,25.4,0.0
2018-08-30,19.2,20.1,0.0
2018-08-31,10.3,16.0,6.0
2018-09-01,10.2,15.9,8.2
2018-09-02,7.8,14.8,0.4
2018-09-03,3.4,15.9,0.0
2018-09-04,5.1,17.5,0.0
2018-09-05,9.6,20.5,0.0
2018-09-06,11.4,16.1,1.0
2018-09-07,4.2,15.8,0.2
2018-09-08,7.8,18.2,0.0
2018-09-09,9.5,19.6,0.0
2018-09-10,7.7,25.2,0.0
2018-09-11,15.6,23.1,0.0
2018-09-12,9.7,15.8,0.2
2018-09-13,7.9,19.1,0.0
2018-09-14,12.1,26.7,0.0
2018-09-15,7.5,13.3,4.0
2018-09-16,5.5,15.5,0.2
2018-09-17,6.3,20.1,0.0
2018-09-18,11.8,16.6,0.0
2018-09-19,9.0,14.8,2.0
2018-09-20,8.5,15.9,5.0
2018-09-21,11.0,19.7,0.0
2018-09-22,7.6,21.7,0.0
2018-09-23,7.4,19.7,0.0
2018-09-24,5.1,17.6,0.0
2018-09-25,4.9,19.3,0.0
2018-09-26,8.0,25.3,0.0
2018-09-27,9.7,18.0,0.0
2018-09-28,11.2,16.4,0.0
2018-09-29,5.9,16.0,0.2
2018-09-30,6.2,22.7,0.0
2018-10-01,14.5,25.0,0.0
2018-10-02,17.9,29.2,0.0
2018-10-03,14.0,19.6,6.0
2018-10-04,11.0,16.2,0.2
2018-10-05,8.6,19.6,0.0
2018-10-06,8.7,23.7,0.0
2018-10-07,13.9,29.7,0.2
2018-10-08,18.3,28.7,0.0
2018-10-09,13.3,16.0,0.0
2018-10-10,9.9,18.8,0.2
2018-10-11,6.5,22.2,0.0
2018-10-12,13.9,25.9,0.0
2018-10-13,15.9,29.2,0.0
2018-10-14,21.7,28.5,0.0
2018-10-15,19.3,26.4,4.6
2018-10-16,13.6,16.0,2.2
2018-10-17,12.3,14.8,3.6
2018-10-18,11.2,24.0,2.0
2018-10-19,11.8,26.7,0.2
2018-10-20,11.9,18.3,0.0
2018-10-21,7.2,24.1,0.0
2018-10-22,14.9,29.7,0.0
2018-10-23,12.6,18.9,0.0
2018-10-24,7.5,22.6,0.0
2018-10-25,10.1,23.7,0.0
2018-10-26,7.7,24.3,0.0
2018-10-27,9.0,25.7,0.0
2018-10-28,12.6,21.8,0.0
2018-10-29,8.6,22.4,0.0
2018-10-30,8.4,27.9,0.0
2018-10-31,12.5,35.1,0.0
2018-11-01,23.0,33.9,0.0
2018-11-02,19.3,24.7,2.8
2018-11-03,15.0,20.6,0.0
2018-11-04,12.5,28.9,0.0
2018-11-05,17.1,25.7,4.4
2018-11-06,15.3,19.7,1.4
2018-11-07,9.8,17.3,1.0
2018-11-08,8.5,19.8,1.2
2018-11-09,8.3,23.7,0.0
2018-11-10,8.8,26.0,0.0
2018-11-11,10.8,31.8,0.0
2018-11-12,20.2,34.7,0.0
2018-11-13,18.5,24.5,0.0
2018-11-14,13.9,21.9,0.0
2018-11-15,11.0,23.4,0.0
2018-11-16,9.2,22.2,0.0
2018-11-17,10.5,25.2,0.0
2018-11-18,15.5,31.0,0.0
2018-11-19,23.2,36.1,0.0
2018-11-20,14.2,19.7,1.0
2018-11-21,12.1,16.3,5.2
2018-11-22,10.0,17.9,11.0
2018-11-23,10.4,18.2,0.4
2018-11-24,6.5,21.1,0.2
2018-11-25,11.3,22.6,3.4
2018-11-26,8.9,22.1,0.0
2018-11-27,12.7,19.7,0.2
2018-11-28,13.3,20.4,3.8
2018-11-29,9.4,21.3,0.0
2018-11-30,9.3,28.2,0.0
2018-12-01,17.3,33.2,0.0
2018-12-02,13.7,20.1,0.4
2018-12-03,14.9,22.6,0.0
2018-12-04,12.0,26.6,0.0
2018-12-05,16.0,34.2,0.0
2018-12-06,23.9,38.9,0.0
2018-12-07,25.8,39.6,0.0
2018-12-08,18.8,23.8,0.6
2018-12-09,15.9,31.3,3.8
2018-12-10,14.2,28.3,0.0
2018-12-11,16.1,34.2,0.0
2018-12-12,21.2,35.1,0.0
2018-12-13,13.0,16.5,3.0
2018-12-14,10.8,22.1,10.6
2018-12-15,13.9,24.5,0.0
2018-12-16,16.8,22.7,1.4
2018-12-17,15.9,27.4,0.0
2018-12-18,18.5,29.4,0.0
2018-12-19,18.0,35.3,0.0
2018-12-20,17.5,24.6,0.0
2018-12-21,14.2,24.200000000000003,0.0
2018-12-22,10.8,23.8,0.0
2018-12-23,10.6,29.4,0.0
2018-12-24,15.3,36.0,0.0
2018-12-25,16.3,36.2,0.0
2018-12-26,17.0,37.9,0.0
2018-12-27,18.0,42.2,0.0
2018-12-28,22.2,36.3,0.0
2018-12-29,22.8,30.8,0.0
2018-12-30,17.2,29.1,0.0
2018-12-31,14.9,29.3,0.0
2019-01-01,13.0,32.4,0.0
2019-01-02,15.5,33.6,0.0
2019-01-03,19.2,41.5,0.0
2019-01-04,25.5,26.8,0.0
2019-01-05,16.3,23.1,0.0
2019-01-06,13.1,27.4,0.0
2019-01-07,13.0,27.5,0.0
2019-01-08,12.8,26.7,0.0
2019-01-09,14.0,25.9,0.0
2019-01-10,13.2,29.8,0.0
2019-01-11,16.5,38.2,0.0
2019-01-12,22.9,32.5,0.0
2019-01-13,13.6,34.9,0.0
2019-01-14,17.0,39.9,0.0
2019-01-15,20.7,41.9,0.0
2019-01-16,21.4,40.3,0.0
2019-01-17,24.4,39.6,0.0
2019-01-18,22.7,27.2,0.0
2019-01-19,15.3,29.0,0.0
2019-01-20,16.4,32.1,0.0
2019-01-21,20.3,34.9,0.0
2019-01-22,21.5,38.9,0.0
2019-01-23,23.1,40.9,0.0
2019-01-24,30.7,46.6,0.0
2019-01-25,23.7,28.5,0.0
2019-01-26,17.2,26.6,0.0
2019-01-27,15.7,25.3,0.0
2019-01-28,14.0,29.2,0.0
2019-01-29,15.7,32.5,0.0
2019-01-30,16.9,38.8,0.0
2019-01-31,16.2,25.6,0.0
2019-02-01,14.5,29.4,0.0
2019-02-02,14.5,37.9,0.0
2019-02-03,23.7,37.7,0.0
2019-02-04,18.6,26.8,0.0
2019-02-05,16.0,31.5,0.0
2019-02-06,19.4,30.5,0.0
2019-02-07,18.0,31.6,0.0
2019-02-08,17.5,23.5,0.0
2019-02-09,15.6,22.6,1.8
2019-02-10,15.1,22.9,0.8
2019-02-11,17.1,25.1,0.0
2019-02-12,15.9,20.7,1.2
2019-02-13,11.9,21.6,2.8
2019-02-14,11.3,23.0,0.0
2019-02-15,12.4,28.7,0.0
2019-02-16,14.0,30.1,0.0
2019-02-17,15.8,35.2,0.0
2019-02-18,19.2,23.4,0.0
2019-02-19,15.6,23.2,0.0
2019-02-20,14.3,23.3,0.0
2019-02-21,14.3,27.0,0.0
2019-02-22,13.2,31.7,0.0
2019-02-23,18.3,32.9,0.0
2019-02-24,18.4,36.8,0.0
2019-02-25,25.4,37.3,0.0
2019-02-26,20.5,36.8,0.0
2019-02-27,21.0,37.4,0.0
2019-02-28,19.6,37.1,0.0
2019-03-01,21.1,40.3,0.0
2019-03-02,29.3,40.2,0.0
2019-03-03,22.2,32.0,0.0
2019-03-04,17.5,31.4,0.0
2019-03-05,15.0,23.9,0.0
2019-03-06,15.1,20.6,0.0
2019-03-07,10.2,25.5,0.8
2019-03-08,14.4,26.8,0.0
2019-03-09,15.9,27.6,0.0
2019-03-10,18.4,26.1,0.0
2019-03-11,19.1,23.2,0.0
2019-03-12,17.6,21.7,0.0
2019-03-13,12.3,21.9,0.2
2019-03-14,10.5,24.5,0.0
2019-03-15,12.3,27.1,0.0
2019-03-16,14.1,28.4,0.0
2019-03-17,14.9,31.3,0.0
2019-03-18,14.9,30.5,0.0
2019-03-19,15.4,28.6,0.0
2019-03-20,16.6,27.1,0.0
2019-03-21,16.4,28.8,0.0
2019-03-22,15.5,32.2,0.0
2019-03-23,18.8,25.2,0.0
2019-03-24,19.1,26.1,0.0
2019-03-25,13.8,19.4,0.4
2019-03-26,12.9,20.8,2.6
2019-03-27,10.3,23.9,0.0
2019-03-28,12.4,28.9,0.0
2019-03-29,18.0,20.6,1.2
2019-03-30,9.8,18.4,2.4
2019-03-31,10.9,20.5,1.6
2019-04-01,13.9,21.2,0.0
2019-04-02,10.8,27.6,0.0
2019-04-03,13.3,26.6,0.0
2019-04-04,20.1,32.7,0.0
2019-04-05,23.7,32.6,0.0
2019-04-06,17.0,21.0,0.0
2019-04-07,11.8,22.9,0.0
2019-04-08,14.0,23.7,0.0
2019-04-09,13.1,19.0,1.6
2019-04-10,11.3,20.2,0.2
2019-04-11,11.6,21.6,0.0
2019-04-12,13.2,25.2,0.0
2019-04-13,13.6,23.1,0.0
2019-04-14,15.6,28.7,0.8
2019-04-15,18.9,28.9,0.0
2019-04-16,18.7,33.5,0.0
2019-04-17,24.5,25.7,0.0
2019-04-18,10.0,23.0,0.0
2019-04-19,16.6,33.8,0.0
2019-04-20,21.3,32.2,0.0
2019-04-21,14.4,20.0,0.6
2019-04-22,8.9,20.5,0.0
2019-04-23,8.6,21.7,0.0
2019-04-24,8.7,20.4,0.0
2019-04-25,8.2,21.4,0.0
2019-04-26,15.1,18.3,0.0
2019-04-27,9.9,17.9,0.0
2019-04-28,12.0,18.5,0.0
2019-04-29,8.5,23.9,0.0
2019-04-30,15.0,24.3,0.0
2019-05-01,12.9,18.8,6.4
2019-05-02,11.4,17.9,8.0
2019-05-03,10.0,18.9,5.2
2019-05-04,11.4,18.7,4.6
2019-05-05,13.1,18.7,0.0
2019-05-06,6.6,19.6,0.0
2019-05-07,12.4,17.8,0.0
2019-05-08,11.2,17.1,15.2
2019-05-09,10.6,12.3,5.2
2019-05-10,7.5,15.4,9.6
2019-05-11,9.8,17.3,1.6
2019-05-12,12.2,16.7,1.4
2019-05-13,8.4,18.8,0.0
2019-05-14,7.6,19.5,0.0
2019-05-15,7.6,19.5,0.0
2019-05-16,8.4,21.1,0.0
2019-05-17,13.4,22.9,0.0
2019-05-18,11.6,24.9,0.0
2019-05-19,18.6,23.1,0.0
2019-05-20,12.7,18.6,5.6
2019-05-21,13.4,22.6,0.0
2019-05-22,7.7,21.6,0.0
2019-05-23,8.2,24.2,0.0
2019-05-24,15.0,23.4,1.2
2019-05-25,12.7,16.8,1.0
2019-05-26,11.7,15.9,4.4
2019-05-27,11.8,15.1,10.4
2019-05-28,11.7,15.8,0.4
2019-05-29,10.8,14.4,2.2
2019-05-30,4.9,15.6,0.6
2019-05-31,8.8,15.1,0.0
2019-06-01,9.4,15.4,0.2
2019-06-02,11.1,15.5,1.2
2019-06-03,5.9,14.1,0.6
2019-06-04,4.9,12.8,0.0
2019-06-05,4.4,14.1,0.0
2019-06-06,8.3,15.1,0.0
2019-06-07,3.4,16.6,0.0
2019-06-08,6.2,17.2,0.0
2019-06-09,11.0,16.7,0.0
2019-06-10,11.7,17.6,4.2
2019-06-11,11.1,22.2,0.2
2019-06-12,14.3,17.7,39.8
2019-06-13,10.3,16.9,1.2
2019-06-14,10.8,17.1,0.2
2019-06-15,10.9,16.0,1.4
2019-06-16,9.9,16.8,0.0
2019-06-17,8.4,15.1,0.0
2019-06-18,8.5,14.0,5.4
2019-06-19,4.5,13.7,0.0
2019-06-20,7.4,12.4,0.0
2019-06-21,6.9,16.2,0.0
2019-06-22,3.5,15.0,0.0
2019-06-23,1.8,13.7,0.0
2019-06-24,2.4,11.7,0.0
2019-06-25,5.7,16.8,0.0
2019-06-26,8.5,19.1,0.0
2019-06-27,12.0,21.5,0.0
2019-06-28,16.0,21.9,0.0
2019-06-29,10.2,13.9,10.4
2019-06-30,7.2,13.2,18.6
2019-07-01,8.2,14.5,0.0
2019-07-02,8.2,15.3,0.0
2019-07-03,7.7,17.7,0.0
2019-07-04,7.4,16.5,0.0
2019-07-05,6.5,21.3,0.0
2019-07-06,15.5,21.7,0.0
2019-07-07,12.4,16.3,5.4
2019-07-08,8.6,15.3,0.0
2019-07-09,7.2,16.2,0.2
2019-07-10,8.0,16.6,0.0
2019-07-11,10.6,16.0,2.0
2019-07-12,12.3,14.0,4.0
2019-07-13,8.1,13.2,4.8
2019-07-14,9.0,13.5,2.0
2019-07-15,9.9,13.7,1.8
2019-07-16,11.1,13.2,2.2
2019-07-17,10.7,14.4,1.8
2019-07-18,10.4,14.7,0.4
2019-07-19,7.8,17.9,0.0
2019-07-20,10.5,19.6,0.2
2019-07-21,9.3,15.9,0.0
2019-07-22,9.3,18.4,0.0
2019-07-23,10.8,15.7,5.6
2019-07-24,8.9,16.0,4.2
2019-07-25,10.7,16.8,0.0
2019-07-26,12.3,16.1,0.0
2019-07-27,7.2,15.5,0.0
2019-07-28,9.0,19.3,0.0
2019-07-29,10.9,16.6,5.2
2019-07-30,4.6,14.8,0.0
2019-07-31,8.4,12.6,0.0
2019-08-01,9.4,14.5,0.0
2019-08-02,5.7,13.9,0.2
2019-08-03,8.0,13.9,0.0
2019-08-04,7.1,16.1,0.0
2019-08-05,8.7,19.7,0.0
2019-08-06,11.5,19.3,0.0
2019-08-07,6.7,14.1,1.4
2019-08-08,8.8,12.7,9.0
2019-08-09,7.9,12.6,10.8
2019-08-10,5.8,12.7,3.2
2019-08-11,9.0,13.1,3.6
2019-08-12,3.9,12.1,0.2
2019-08-13,2.5,14.2,0.2
2019-08-14,7.3,17.2,0.0
2019-08-15,11.4,20.2,0.0
2019-08-16,12.6,15.4,0.0
2019-08-17,6.8,18.6,0.0
2019-08-18,10.1,12.3,2.0
2019-08-19,7.1,13.5,10.4
2019-08-20,9.6,14.6,0.4
2019-08-21,11.6,15.9,0.4
2019-08-22,10.8,14.2,0.0
2019-08-23,7.1,18.7,0.0
2019-08-24,11.7,16.1,0.0
2019-08-25,4.2,13.7,0.0
2019-08-26,3.3,14.0,0.0
2019-08-27,4.6,15.5,0.0
2019-08-28,7.4,14.6,0.0
2019-08-29,2.6,15.3,0.2
2019-08-30,4.5,18.1,0.0
2019-08-31,11.4,22.1,0.0
2019-09-01,10.7,17.6,5.0
2019-09-02,5.3,23.9,0.0
2019-09-03,7.1,18.5,0.0
2019-09-04,9.7,18.2,2.2
2019-09-05,11.1,17.7,2.8
2019-09-06,9.4,14.6,2.8
2019-09-07,8.7,14.8,3.0
2019-09-08,9.9,15.9,3.2
2019-09-09,6.0,14.9,2.4
2019-09-10,3.4,17.9,0.0
2019-09-11,8.6,24.0,0.0
2019-09-12,15.2,19.4,0.0
2019-09-13,7.0,17.4,0.0
2019-09-14,8.2,26.8,0.0
2019-09-15,17.0,27.9,0.0
2019-09-16,10.2,15.5,1.2
2019-09-17,4.5,16.0,0.0
2019-09-18,8.0,21.7,0.0
2019-09-19,14.9,28.9,0.0
2019-09-20,14.7,19.6,0.0
2019-09-21,9.3,15.4,14.8
2019-09-22,7.7,15.7,3.6
2019-09-23,9.0,15.6,3.2
2019-09-24,6.2,16.0,0.2
2019-09-25,5.0,19.7,0.0
2019-09-26,9.3,24.7,0.0
2019-09-27,12.7,18.9,0.0
2019-09-28,4.9,16.3,0.0
2019-09-29,5.7,18.4,0.0
2019-09-30,9.2,21.5,0.0
2019-10-01,13.1,28.6,0.0
2019-10-02,20.7,27.4,0.0
2019-10-03,12.8,19.8,0.0
2019-10-04,12.6,31.8,0.0
2019-10-05,15.6,33.8,0.0
2019-10-06,15.8,17.3,0.0
2019-10-07,11.9,17.0,0.2
2019-10-08,8.5,16.8,1.0
2019-10-09,7.8,17.5,0.0
2019-10-10,6.4,21.5,0.0
2019-10-11,9.1,21.8,0.0
2019-10-12,10.3,25.6,0.0
2019-10-13,17.5,23.9,0.0
2019-10-14,13.1,19.1,3.0
2019-10-15,6.9,18.9,0.0
2019-10-16,12.6,17.7,5.8
2019-10-17,9.8,17.2,2.6
2019-10-18,7.5,20.6,0.0
2019-10-19,9.4,16.8,1.0
2019-10-20,6.8,18.3,0.2
2019-10-21,7.8,24.8,0.0
2019-10-22,10.9,29.200000000000003,0.0
2019-10-23,15.1,33.6,0.0
2019-10-24,20.3,36.6,0.0
2019-10-25,14.4,19.7,0.0
2019-10-26,11.7,18.4,1.8
2019-10-27,12.0,19.5,0.0
2019-10-28,8.1,25.4,0.0
2019-10-29,14.2,32.7,0.0
2019-10-30,14.8,35.5,0.0
2019-10-31,23.6,37.2,0.0
2019-11-01,25.2,29.6,0.0
2019-11-02,15.7,23.3,10.4
2019-11-03,13.1,19.6,5.8
2019-11-04,12.6,18.7,1.0
2019-11-05,9.4,23.4,0.0
2019-11-06,12.2,20.4,0.0
2019-11-07,12.3,19.7,0.0
2019-11-08,11.1,17.0,4.0
2019-11-09,9.3,17.5,0.8
2019-11-10,12.9,23.5,0.0
2019-11-11,13.1,32.6,0.0
2019-11-12,12.9,17.7,0.0
2019-11-13,12.5,19.5,0.0
2019-11-14,12.7,19.6,0.2
2019-11-15,13.8,19.3,0.0
2019-11-16,7.4,19.2,0.0
2019-11-17,8.2,21.6,0.0
2019-11-18,11.4,32.6,0.0
2019-11-19,14.2,34.0,0.0
2019-11-20,21.2,41.6,0.0
2019-11-21,16.9,21.9,0.0
2019-11-22,10.2,21.8,0.0
2019-11-23,10.5,21.9,0.0
2019-11-24,9.0,27.5,0.0
2019-11-25,14.7,27.7,0.0
2019-11-26,12.3,19.2,0.0
2019-11-27,8.7,25.4,0.0
2019-11-28,9.1,25.2,0.0
2019-11-29,10.8,19.0,0.0
2019-11-30,9.3,19.0,1.0
2019-12-01,11.3,17.7,2.4
2019-12-02,11.6,19.7,6.0
2019-12-03,13.0,20.5,0.2
2019-12-04,14.2,23.0,0.0
2019-12-05,13.2,24.0,0.0
2019-12-06,10.7,21.9,0.0
2019-12-07,8.6,27.0,0.0
2019-12-08,14.8,38.9,0.0
2019-12-09,20.7,24.7,0.0
2019-12-10,13.9,26.5,0.0
2019-12-11,10.8,26.3,0.0
2019-12-12,14.3,23.3,0.0
2019-12-13,12.7,20.9,0.0
2019-12-14,13.7,23.2,0.0
2019-12-15,12.4,30.2,0.0
2019-12-16,14.8,34.1,0.0
2019-12-17,19.6,42.1,0.0
2019-12-18,28.6,43.7,0.0
2019-12-19,21.3,45.3,0.0
2019-12-20,33.6,43.9,0.0
2019-12-21,17.1,24.7,0.0
2019-12-22,12.6,27.8,0.0
2019-12-23,17.3,33.4,0.0
2019-12-24,14.7,31.5,0.0
2019-12-25,18.1,35.5,0.0
2019-12-26,16.5,35.2,0.0
2019-12-27,23.1,42.1,0.0
2019-12-28,23.7,37.8,0.0
2019-12-29,21.6,38.4,0.2
2019-12-30,26.5,41.9,0.0
2019-12-31,14.8,24.4,0.0
2020-01-01,11.8,25.3,0.0
2020-01-02,13.6,31.8,0.0
2020-01-03,21.2,40.6,0.0
