Date,MinTemp,MaxTemp,Rainfall
2018-06-17,7.7,10.5,17.0
2018-06-18,6.3,10.1,9.4
2018-06-19,5.0,12.0,0.6
2018-06-20,2.8,10.3,0.0
2018-06-21,4.4,13.5,0.0
2018-06-22,4.5,13.6,0.0
2018-06-23,8.3,12.0,1.6
2018-06-24,7.4,12.4,0.2
2018-06-25,6.3,14.2,0.0
2018-06-26,4.6,14.7,0.0
2018-06-27,3.7,10.8,0.0
2018-06-28,3.0,9.9,0.0
2018-06-29,3.0,9.9,0.0
2018-06-30,4.7,12.6,0.4
2018-07-01,4.8,15.0,0.0
2018-07-02,5.5,15.8,0.0
2018-07-03,7.2,16.0,0.0
2018-07-04,10.8,17.1,0.0
2018-07-05,8.9,16.6,4.4
2018-07-06,9.6,10.6,5.0
2018-07-07,7.2,11.0,5.8
2018-07-08,4.1,9.2,14.8
2018-07-09,5.5,13.1,2.2
2018-07-10,2.8,12.3,0.0
2018-07-11,4.4,13.6,0.2
2018-07-12,3.6,12.3,0.0
2018-07-13,2.6,13.3,0.0
2018-07-14,3.9,11.3,1.8
2018-07-15,2.9,12.1,0.0
2018-07-16,3.7,14.4,0.0
2018-07-17,6.1,17.9,0.0
2018-07-18,5.9,15.0,3.2
2018-07-19,7.3,12.9,7.6
2018-07-20,6.1,12.1,0.0
2018-07-21,4.2,12.5,1.4
2018-07-22,3.3,13.3,0.0
2018-07-23,5.3,12.4,0.0
2018-07-24,7.4,13.9,0.0
2018-07-25,6.6,13.3,0.8
2018-07-26,7.2,12.9,0.0
2018-07-27,8.7,13.9,0.6
2018-07-28,5.7,14.4,0.4
2018-07-29,4.8,10.9,3.2
2018-07-30,5.9,12.7,3.6
2018-07-31,7.8,13.8,0.2
2018-08-01,6.5,14.0,0.4
2018-08-02,2.7,11.9,0.0
2018-08-03,4.6,16.8,0.0
2018-08-04,5.4,16.0,0.0
2018-08-05,7.6,17.2,0.0
2018-08-06,7.4,13.9,0.0
2018-08-07,6.0,13.8,0.0
2018-08-08,7.7,15.1,2.8
2018-08-09,8.4,17.2,0.4
2018-08-10,10.1,17.8,0.0
2018-08-11,6.0,11.1,1.2
2018-08-12,4.6,12.9,0.2
2018-08-13,6.3,15.7,4.6
2018-08-14,10.2,17.8,0.0
2018-08-15,7.6,11.0,9.6
2018-08-16,6.1,12.9,16.2
2018-08-17,6.8,16.2,0.2
2018-08-18,7.0,13.2,1.6
2018-08-19,5.2,9.0,4.2
2018-08-20,0.6,9.6,1.2
2018-08-21,4.3,10.7,0.6
2018-08-22,4.5,13.6,1.8
2018-08-23,3.7,14.2,0.2
2018-08-24,3.9,16.9,0.0
2018-08-25,5.2,17.5,0.0
2018-08-26,5.6,16.4,0.0
2018-08-27,3.1,9.5,0.6
2018-08-28,3.0,9.2,4.8
2018-08-29,3.8,10.7,1.6
2018-08-30,1.0,14.7,0.0
2018-08-31,4.4,13.1,1.2
2018-09-01,7.9,11.8,0.2
2018-09-02,5.3,12.9,0.2
2018-09-03,2.3,13.9,0.2
2018-09-04,4.4,14.8,0.0
2018-09-05,4.7,15.5,0.0
2018-09-06,6.7,17.0,0.0
2018-09-07,7.0,14.5,3.4
2018-09-08,4.8,17.2,0.2
2018-09-09,7.8,18.0,0.2
2018-09-10,9.9,21.2,0.0
2018-09-11,9.8,20.5,0.0
2018-09-12,10.6,14.5,0.2
2018-09-13,8.9,18.35,3.6
2018-09-14,12.6,22.2,2.0
2018-09-15,9.8,14.2,0.4
2018-09-16,3.9,14.8,6.4
2018-09-17,6.8,16.5,0.0
2018-09-18,11.3,20.8,0.0
2018-09-19,4.6,14.7,0.8
2018-09-20,3.9,16.2,0.8
2018-09-21,9.7,21.0,0.0
2018-09-22,9.6,18.5,0.0
2018-09-23,6.8,11.5,0.0
2018-09-24,5.3,13.1,0.6
2018-09-25,3.5,12.5,0.0
2018-09-26,2.7,13.6,0.0
2018-09-27,5.4,21.7,0.0
2018-09-28,9.5,14.2,0.0
2018-09-29,3.2,15.3,0.2
2018-09-30,8.7,19.3,0.0
2018-10-01,5.7,19.2,0.0
2018-10-02,10.4,16.2,0.0
2018-10-03,11.8,17.0,0.0
2018-10-04,3.2,14.5,0.0
2018-10-05,5.0,15.0,0.2
2018-10-06,6.1,17.0,0.0
2018-10-07,9.6,20.2,0.0
2018-10-08,9.9,16.9,0.0
2018-10-09,11.2,14.4,0.0
2018-10-10,6.7,11.4,4.6
2018-10-11,4.0,13.3,0.0
2018-10-12,7.6,17.2,0.0
2018-10-13,7.3,21.2,0.0
2018-10-14,9.3,22.1,0.0
2018-10-15,13.4,25.4,0.0
2018-10-16,15.9,24.9,0.0
2018-10-17,15.5,18.7,0.4
2018-10-18,12.8,23.6,13.8
2018-10-19,11.9,21.6,6.0
2018-10-20,15.1,19.4,0.2
2018-10-21,6.2,18.5,0.0
2018-10-22,9.1,24.0,0.0
2018-10-23,14.0,20.8,0.0
2018-10-24,5.4,14.4,0.0
2018-10-25,7.2,18.1,0.0
2018-10-26,8.4,17.4,0.4
2018-10-27,10.4,14.4,0.0
2018-10-28,6.2,15.6,4.4
2018-10-29,7.6,16.1,0.2
2018-10-30,8.9,21.0,0.0
2018-10-31,6.2,17.2,0.0
2018-11-01,6.7,24.5,0.0
2018-11-02,11.5,26.1,4.4
2018-11-03,5.3,17.0,10.8
2018-11-04,10.0,19.0,0.2
2018-11-05,11.6,23.5,0.0
2018-11-06,11.5,18.9,0.0
